,shot_num,latitude,longitude,elev_highest,elev_lowest,rh25,rh50,rh75,rh98,canopy_top_h,quality_flag,degrade_flag
1091325,206590800300205450,32.461071695243675,-91.96874563002923,16.099516,-10.37453,12.54,18.33,21.17,24.68,26.47,1,0
1091326,206590800300205451,32.460707112841284,-91.96831602851147,16.885696,-10.111109,11.05,16.69,20.42,25.24,26.99,1,0
1091327,206590800300205452,32.460342077777184,-91.9678859726435,18.496017,-10.405126,8.55,16.39,21.95,26.73,28.9,1,0
1091328,206590800300205453,32.45997963605192,-91.9674579793168,16.064068,-9.999236,10.23,16.31,20.23,24.15,26.06,1,0
1091329,206590800300205454,32.459617370426386,-91.96703001667086,13.47205,-10.612235,11.53,15.94,18.59,22.14,24.08,1,0
1091330,206590800300205455,32.459252006714046,-91.96659930807814,15.829588,-10.308395,10.86,16.72,20.01,24.23,26.13,1,0
1091331,206590800300205456,32.45888854544488,-91.96617002844351,15.282706,-10.220497,4.1,12.09,16.61,23.44,25.5,1,0
1091332,206590800300205457,32.45852327797357,-91.96573907091579,17.781103,-9.887817,12.58,17.84,21.17,25.76,27.66,1,0
1091333,206590800300205458,32.45816076570456,-91.96531021435392,16.03303,-10.665051,11.76,16.5,19.34,24.42,26.69,1,0
1091334,206590800300205459,32.457798080601336,-91.96488101697673,14.723949,-10.219152,9.96,15.6,19.04,23.0,24.94,1,0
1091335,206590800300205460,32.45743422719936,-91.96445066753093,15.429559,-10.895123,9.48,15.01,19.23,24.15,26.32,1,0
1091336,206590800300205461,32.45707030562699,-91.9640201009996,16.369156,-10.216904,8.21,13.4,17.77,24.3,26.58,1,0
1091337,206590800300205462,32.45670716075038,-91.96359004008588,16.172136,-10.525943,10.9,17.1,20.94,24.75,26.69,1,0
1091338,206590800300205463,32.456344404187334,-91.9631601802197,15.439888,-9.727252,10.08,14.63,18.18,23.18,25.16,1,0
1091339,206590800300205464,32.45598119158879,-91.96272983748624,15.50469,-9.998508,6.87,14.37,17.84,23.18,25.5,1,0
1091340,206590800300205465,32.45561705488896,-91.96229864113965,17.095743,-10.423815,5.19,10.6,17.36,25.24,27.51,1,0
1091341,206590800300205466,32.45525496146455,-91.96186908105749,15.44605,-10.430549,9.33,16.61,20.42,24.23,25.87,1,0
1091342,206590800300205467,32.45489110959805,-91.96143801095172,16.619808,-10.302308,6.27,14.59,19.41,24.83,26.92,1,0
1091343,206590800300205468,32.4545276357434,-91.96100722902911,17.180504,-10.451072,1.6,11.27,18.22,24.94,27.63,1,0
1091344,206590800300205469,32.4541638163856,-91.96057615106737,18.262756,-11.086456,10.82,19.45,24.15,27.66,29.34,1,0
1091345,206590800300205470,32.453801158413704,-91.96014605118663,17.43801,-10.305584,4.48,9.55,17.51,25.57,27.74,1,0
1091346,206590800300205471,32.453439754859964,-91.95971702556702,14.537673,-11.226902,9.96,15.79,19.23,23.86,25.76,1,0
1091347,206590800300205472,32.4530748872975,-91.95928516570864,17.093967,-10.388247,9.18,13.1,17.77,25.09,27.48,1,0
1091348,206590800300205473,32.4527097715756,-91.95885316734893,19.939981,-9.6706085,3.8,14.78,22.81,27.81,29.61,1,0
1091349,206590800300205474,32.452345129310494,-91.95842165070347,21.90327,-12.374815,12.02,20.46,26.02,32.52,34.27,1,0
1091350,206590800300205475,32.451981837899666,-91.95799136492492,21.559105,-10.366562,14.56,20.38,24.56,30.13,31.92,1,0
1091351,206590800300205476,32.45161887401616,-91.95756147700313,20.52594,-10.764947,4.55,14.63,24.08,29.42,31.29,1,0
1091352,206590800300205477,32.45125683984291,-91.95713250759393,17.8217,-10.108592,3.77,12.84,18.66,25.31,27.93,1,0
1091353,206590800300205478,32.45089275475663,-91.95670199471475,18.196575,-10.592534,2.94,12.95,21.02,26.99,28.78,1,0
1091354,206590800300205479,32.450530417940314,-91.95627311943834,15.550844,-10.699148,-0.03,3.54,11.91,24.08,26.24,1,0
1091355,206590800300205480,32.4501645810606,-91.95584153273315,18.264162,-10.412929,0.74,7.16,15.42,26.39,28.67,1,0
1091356,206590800300205481,32.44980020467808,-91.95541138227975,18.378857,-10.223554,7.16,17.1,22.14,26.58,28.6,1,0
1091357,206590800300205482,32.44943608745602,-91.95498169371987,17.828205,-17.383377,7.39,12.91,24.19,33.0,35.21,1,0
1091358,206590800300205483,32.44907136398356,-91.95455177254571,18.071589,-10.157421,5.04,14.41,19.82,26.36,28.22,1,0
1091359,206590800300205484,32.44870665791524,-91.95412209512745,18.017714,-10.248637,8.88,17.32,21.17,26.28,28.26,1,0
1091360,206590800300205485,32.44834430780843,-91.95369458630128,13.949758,-11.180037,9.48,15.27,18.81,23.48,25.12,1,0
1091361,206590800300205486,32.44797878539915,-91.95326462387054,14.739371,-10.465103,8.84,14.63,18.1,22.96,25.2,1,0
1091362,206590800300205487,32.44761181842302,-91.95283362266434,17.640076,-10.700955,12.58,18.52,21.69,26.24,28.34,1,0
1091363,206590800300205488,32.44724953204076,-91.95240665854445,12.875487,-7.3254323,-0.7,3.09,12.73,18.63,20.2,1,0
1091364,206590800300205489,32.44688228891279,-91.95197569057778,15.8946905,-12.633041,9.85,18.59,22.59,26.88,28.52,1,0
1091365,206590800300205490,32.446520199306384,-91.95154910913189,10.537303,-16.16077,0.18,4.77,19.0,25.57,26.69,1,0
1091366,206590800300205491,32.446152646071866,-91.95111805836143,13.82217,-11.382306,11.31,14.89,18.4,23.48,25.2,1,0
1091367,206590800300205492,32.44578568930084,-91.95068755910896,16.073715,-9.504161,5.19,11.87,17.06,23.22,25.57,1,0
1091368,206590800300205493,32.44542102107818,-91.95025899673897,14.603691,-10.563446,7.46,12.88,18.81,23.33,25.16,1,0
1091369,206590800300205494,32.44505547064186,-91.9498297116521,14.51322,-11.5500765,10.79,15.42,19.49,23.97,26.06,1,0
1091370,206590800300205495,32.444688306751715,-91.949399073373,16.995333,-10.822943,10.82,15.42,18.48,25.87,27.81,1,0
1091371,206590800300205496,32.444322347229274,-91.94896940479002,17.56399,-11.299805,11.87,17.13,21.47,26.95,28.86,1,0
1091372,206590800300205497,32.44395769859143,-91.94854077265924,16.072527,-4.912535,-1.6,2.24,12.21,18.66,20.98,1,0
1091373,206590800300205498,32.44359302150718,-91.94811204147365,14.691066,-10.588093,4.92,13.62,18.37,23.56,25.27,1,0
1091374,206590800300205499,32.44322859570719,-91.94768342062866,12.9893265,-11.580374,6.75,11.27,16.61,22.55,24.56,1,0
1091375,206590800300205500,32.44286233561757,-91.94725315394165,14.332436,-11.0587435,9.67,15.72,19.41,23.74,25.39,1,0
1091376,206590800300205501,32.4424960169718,-91.94682269659467,15.900208,-5.122195,-0.44,4.59,11.23,19.04,21.02,1,0
1091377,206590800300205502,32.44213177753986,-91.94639380590276,14.296937,-14.230802,9.37,16.84,22.66,26.77,28.52,1,0
1091378,206590800300205503,32.44176596614796,-91.94596342192307,15.388754,-10.9359255,10.52,17.32,20.01,24.23,26.32,1,0
1091379,206590800300205504,32.44140131361744,-91.94553379523266,14.8302355,-15.153762,8.99,16.09,21.76,27.96,29.98,1,0
1091380,206590800300205505,32.44103653475066,-91.94510383405225,14.698873,-10.654969,12.24,17.47,20.16,23.78,25.35,1,0
1091381,206590800300205506,32.44067015900651,-91.9446722932199,17.372438,-9.885741,8.88,17.17,21.05,25.57,27.25,1,0
1091382,206590800300205507,32.440306809055386,-91.94424300342794,15.471306,-10.853375,12.09,17.58,20.83,24.71,26.32,1,0
1091383,206590800300205508,32.439944286158266,-91.94381414548798,12.5004225,-10.0902605,-0.93,0.67,3.73,19.9,22.59,1,0
1091384,206590800300205509,32.43957742413002,-91.94338144094976,16.714983,-11.028617,5.97,18.37,22.03,25.8,27.74,1,0
1091385,206590800300205510,32.43921316404934,-91.94295068058636,16.980835,-10.165326,10.97,16.95,20.27,25.2,27.14,1,0
1091386,206590800300205511,32.43884806469252,-91.94251902004815,18.788774,-10.224385,8.55,15.83,20.53,26.66,29.01,1,0
1091387,206590800300205512,32.43848333016554,-91.94208747897261,20.193459,-10.53734,7.13,18.44,23.37,28.82,30.73,1,0
1091388,206590800300205513,32.43811977195219,-91.94165675072509,19.878185,-7.5666957,1.3,12.65,18.55,25.27,27.44,1,0
1091389,206590800300205514,32.43775678039295,-91.94122634560398,18.799086,-10.512793,2.12,12.13,21.54,27.44,29.31,1,0
1091390,206590800300205515,32.43739343006855,-91.94079551225128,18.420387,-10.480752,9.22,17.47,22.25,27.18,28.9,1,0
1091391,206590800300205516,32.43703004237163,-91.94036453497917,18.204813,-9.986867,12.02,17.66,21.43,26.43,28.19,1,0
1091392,206590800300205517,32.43666597380216,-91.93993289724061,19.166233,-10.481707,13.81,19.79,23.82,27.78,29.64,1,0
1091393,206590800300205518,32.43630399862347,-91.93950292437012,16.846352,-9.8890705,2.98,11.98,16.46,24.3,26.73,1,0
1091394,206590800300205519,32.435941945379604,-91.93907282790813,14.70026,-10.056143,10.79,14.52,17.77,22.92,24.75,1,0
1091395,206590800300205520,32.43558121960597,-91.93864379469353,10.459624,-9.591941,7.46,11.12,13.92,18.18,20.05,1,0
1091396,206590800300205521,32.43521887257206,-91.93821339104616,8.828275,-10.252451,7.46,10.9,13.66,17.54,19.08,1,0
1091397,206590800300205522,32.43486010161116,-91.93778595634919,1.4656744,-10.259077,-1.26,-0.07,1.08,7.91,11.72,1,0
1091398,206590800300205523,32.43449219873504,-91.93735094028604,8.690137,-11.772168,7.95,11.08,13.66,18.22,20.46,1,0
1091399,206590800300205524,32.43412908421449,-91.93691993782792,8.208283,-9.789583,0.33,6.64,11.23,15.94,17.99,1,0
1091400,206590800300205525,32.43375912247973,-91.93648329036392,18.619352,-10.879226,8.36,16.95,22.55,27.89,29.49,1,0
1091401,206590800300205526,32.43340270081482,-91.93605796986135,7.2826037,-9.371024,-0.67,1.64,6.38,14.59,16.65,1,0
1091402,206590800300205527,32.43304703556315,-91.93563336323334,-5.364096,-10.068933,-1.34,-0.18,0.89,3.09,4.7,1,0
1091403,206590800300205528,32.43268348119923,-91.93520229953917,-5.506226,-9.912343,-1.45,-0.22,0.85,2.94,4.4,1,0
1091404,206590800300205529,32.43231964640234,-91.93477112317738,-5.3395915,-9.783049,-1.45,-0.22,0.89,3.06,4.44,1,0
1091405,206590800300205530,32.43195583133197,-91.93434010218105,-5.361296,-9.692733,-1.53,-0.29,0.78,2.91,4.33,1,0
1091406,206590800300205531,32.43159195995097,-91.93390918910302,-5.4659305,-9.648007,-1.56,-0.26,0.89,2.94,4.18,1,0
1091407,206590800300205532,32.431227730086924,-91.93347813199436,-5.1632514,-9.420009,-1.45,-0.26,0.82,2.87,4.25,1,0
1091408,206590800300205533,32.43086334964906,-91.93304709368435,-4.7748094,-9.292946,-1.41,-0.18,0.93,3.13,4.51,1,0
1091409,206590800300205534,32.43049887324816,-91.9326161108111,-4.3707767,-8.851573,-1.64,-0.33,0.85,3.02,4.48,1,0
1091410,206590800300205535,32.4301346514283,-91.93218546553787,-4.497119,-8.7165365,-1.6,-0.33,0.82,2.87,4.21,1,0
1091411,206590800300205536,32.429770729866604,-91.93175518666553,-5.21145,-9.430867,-1.41,-0.22,0.85,2.87,4.21,1,0
1091412,206590800300205537,32.429406216179075,-91.93132452293978,-5.07139,-9.290807,-1.38,-0.22,0.82,2.8,4.21,1,0
1091413,206590800300205538,32.429041866366035,-91.93089409424321,-5.26871,-9.450788,-1.38,-0.22,0.82,2.83,4.18,1,0
1091414,206590800300205539,32.42867741810901,-91.93046367220559,-5.3734393,-9.555516,-1.34,-0.18,0.85,2.87,4.18,1,0
1091415,206590800300205540,32.42831272145453,-91.93003312345816,-5.128183,-9.3476,-1.45,-0.26,0.82,2.87,4.21,1,0
1091416,206590800300205541,32.42794806284649,-91.92960267687788,-4.9762344,-9.457031,-1.3,-0.18,0.89,2.94,4.48,1,0
1091417,206590800300205542,32.42758357445983,-91.92917243316633,-5.113663,-9.33308,-1.41,-0.22,0.82,2.83,4.21,1,0
1091418,206590800300205543,32.42721910244684,-91.92874225512875,-5.279532,-9.349589,-1.38,-0.22,0.82,2.8,4.07,1,0
1091419,206590800300205544,32.42685441051156,-91.92831193757294,-5.078549,-9.185946,-1.49,-0.29,0.78,2.76,4.1,1,0
1091420,206590800300205545,32.42648962047224,-91.92788157162194,-4.6946783,-9.026115,-1.41,-0.22,0.85,2.91,4.33,1,0
1091421,206590800300205546,32.42612521966622,-91.92745155357547,-4.8904543,-9.259232,-1.34,-0.18,0.89,2.98,4.36,1,0
1091422,206590800300205547,32.42576081745572,-91.92702154949757,-5.0257006,-9.058418,-1.38,-0.22,0.82,2.76,4.03,1,0
1091423,206590800300205548,32.42539626986822,-91.92659143047021,-4.8550353,-9.037113,-1.45,-0.26,0.82,2.83,4.18,1,0
1091424,206590800300205549,32.42503182918564,-91.92616139692235,-4.7671294,-8.949207,-1.41,-0.22,0.82,2.83,4.18,1,0
1091425,206590800300205550,32.424667195459605,-91.92573119079856,-4.2647486,-8.745546,-1.49,-0.26,0.89,3.02,4.48,1,0
1091426,206590800300205551,32.424302843229604,-91.92530119637563,-4.0961657,-8.390264,-1.49,-0.26,0.82,2.87,4.29,1,0
1091427,206590800300205552,32.423938556962156,-91.92487122573945,-3.899278,-8.454756,-1.49,-0.26,0.85,2.98,4.55,1,0
1091428,206590800300205553,32.42357457100378,-91.92444146434389,-4.034274,-8.253692,-1.56,-0.29,0.78,2.83,4.21,1,0
1091429,206590800300205554,32.42321035230364,-91.92401145997582,-3.6330101,-8.188487,-1.56,-0.29,0.85,3.02,4.55,1,0
1091430,206590800300205555,32.42284660282863,-91.92358178780378,-3.802022,-7.9467597,-1.53,-0.29,0.78,2.8,4.14,1,0
1091431,206590800300205556,32.422482955951736,-91.92315214175753,-3.9594107,-8.178828,-1.53,-0.29,0.78,2.83,4.21,1,0
1091432,206590800300205557,32.42211929153718,-91.92272242902348,-3.9223592,-8.067097,-1.56,-0.33,0.78,2.8,4.14,1,0
1091433,206590800300205558,32.421755610959025,-91.92229265745931,-3.7051637,-8.29798,-1.45,-0.18,0.97,3.13,4.59,1,0
1091434,206590800300205559,32.42139190037392,-91.92186282218393,-3.2982268,-8.749864,-1.3,-0.07,1.12,3.65,5.45,1,0
1091435,206590800300205560,32.42101901493217,-91.92142533107209,11.91804,-8.469585,0.29,7.91,12.5,18.33,20.38,1,0
1091436,206590800300205561,32.42066422845726,-91.92100285445285,-1.7034324,-7.0803885,-1.3,-0.03,1.23,3.88,5.37,1,0
1091437,206590800300205562,32.42030120676175,-91.92057351582987,-2.0447552,-7.1229916,-1.41,-0.07,1.19,3.65,5.07,1,0
1091438,206590800300205563,32.419937815923866,-91.92014385852112,-1.702236,-7.0791917,-1.34,0.0,1.3,3.95,5.37,1,0
1091439,206590800300205564,32.41956672568712,-91.91970779884849,11.040337,-8.077728,0.52,6.12,11.79,17.28,19.11,1,0
1091440,206590800300205565,32.419201198806284,-91.91927636321275,14.950644,-6.6691985,8.43,12.77,15.79,19.82,21.61,1,0
1091441,206590800300205566,32.41883616381153,-91.91884534468872,18.131628,-1.6212159,-1.12,3.65,8.7,17.4,19.75,1,0
1091442,206590800300205567,32.41847260125838,-91.91841556462529,19.002842,-8.068633,8.25,16.8,20.31,25.27,27.07,1,0
1091443,206590800300205568,32.41811043954732,-91.91798696999956,17.665125,-8.435511,5.78,14.78,20.23,24.45,26.1,1,0
1091444,206590800300205569,32.417749166018545,-91.91755914177268,14.928237,-8.70796,5.11,13.74,17.69,21.91,23.63,1,0
1091445,206590800300205570,32.41738570491772,-91.9171295308105,15.698523,-8.945853,8.96,14.15,17.17,22.4,24.64,1,0
1091446,206590800300205571,32.41702628111216,-91.9167033156379,10.007156,-9.372283,8.21,11.79,14.26,17.77,19.37,1,0
1091447,206590800300205572,32.41666763150982,-91.91627779246627,3.0636132,-14.150108,5.19,7.61,11.05,15.23,17.21,1,0
1091448,206590800300205573,32.415576292938866,-91.91498879454325,6.6354084,-8.113874,4.4,8.06,10.15,13.18,14.74,1,0
1091449,206590800300205574,32.415219134470036,-91.91456473938482,-3.0174437,-8.170358,-1.34,-0.18,0.89,3.21,5.15,1,0
1091450,206590800300205575,32.414856617909685,-91.9141363152034,-4.1752186,-8.319953,-1.3,-0.18,0.89,2.91,4.14,1,0
1091451,206590800300205576,32.41449321745405,-91.91370724542872,-4.0074124,-8.114807,-1.45,-0.26,0.82,2.83,4.1,1,0
1091452,206590800300205577,32.41412981834627,-91.91327827202703,-3.9420693,-8.161484,-1.38,-0.22,0.85,2.87,4.21,1,0
1091453,206590800300205578,32.413766465909895,-91.9128494348875,-4.0566225,-8.201357,-1.38,-0.18,0.89,2.91,4.14,1,0
1091454,206590800300205579,32.41340058658073,-91.91241859220622,-0.23143184,-7.6620817,-1.56,0.07,1.71,5.52,7.43,1,0
1091455,206590800300205580,32.41303628686773,-91.91198915110084,0.97212386,-7.914784,-1.15,0.22,1.9,7.01,8.88,1,0
1091456,206590800300205581,32.41267333407234,-91.91156091332009,-0.07122092,-7.68857,-1.3,0.14,1.68,5.67,7.61,1,0
1091457,206590800300205582,32.41230926254704,-91.91113182628199,0.5865038,-7.4789243,-1.53,-0.07,1.38,5.93,8.06,1,0
1091458,206590800300205583,32.41194445775816,-91.91070220645422,2.335444,-7.746341,-1.08,0.74,3.02,8.02,10.08,1,0
1091459,206590800300205584,32.41158048014926,-91.91027334460253,2.681457,-7.624367,-1.08,0.97,4.18,8.62,10.3,1,0
1091460,206590800300205585,32.411219640167815,-91.90984715559041,-2.0648205,-7.740492,-1.56,-0.14,1.15,4.03,5.67,1,0
1091461,206590800300205586,32.41085624499223,-91.90941890706382,-2.7921445,-7.7956967,-1.41,-0.18,0.93,3.24,5.0,1,0
1091462,206590800300205587,32.41049136326825,-91.90898948191604,-1.2066051,-8.151834,-1.38,-0.03,1.3,5.19,6.94,1,0
1091463,206590800300205588,32.410127318212176,-91.90856080539032,-1.0185959,-7.814465,-1.3,0.0,1.3,5.0,6.79,1,0
1091464,206590800300205589,32.409762899391374,-91.90813186763556,-0.287775,-7.718423,-1.41,-0.03,1.3,5.6,7.43,1,0
1091465,206590800300205590,32.40939855284226,-91.90770303484804,0.27720565,-7.676201,-1.19,0.33,2.16,6.19,7.95,1,0
1091466,206590800300205591,32.409035461917185,-91.90727528538491,-1.2114294,-7.6712384,-1.41,-0.03,1.34,4.77,6.45,1,0
1091467,206590800300205592,32.40867171307916,-91.90684702541792,-1.6889887,-7.887418,-1.38,-0.11,1.15,4.36,6.19,1,0
1091468,206590800300205593,32.408307067422726,-91.90641805225593,-0.76863015,-7.5271583,-1.53,-0.03,1.45,4.96,6.75,1,0
1091469,206590800300205594,32.40794354071073,-91.90599003548928,-1.6695707,-7.4572606,-1.56,-0.14,1.23,4.14,5.78,1,0
1091470,206590800300205595,32.40757972558437,-91.90556180195647,-2.1362946,-7.961324,-1.34,-0.14,0.97,3.77,5.82,1,0
1091471,206590800300205596,32.40721621172478,-91.90513383743806,-3.104857,-7.8470283,-1.45,-0.22,0.85,3.21,4.74,1,0
1091472,206590800300205597,32.40684726999394,-91.90470137901225,4.5874844,-8.182773,2.68,5.33,7.35,10.82,12.77,1,0
1091473,206590800300205598,32.406482785703474,-91.90427263156796,5.1375804,-3.7119832,-2.2,-0.26,1.49,6.45,8.84,1,0
1091474,206590800300205599,32.40611375249398,-91.90384011183163,12.954289,-7.9934115,8.55,13.21,15.57,18.96,20.94,1,0
1091475,206590800300205600,32.405747074881305,-91.90340954879791,16.999233,-7.4957604,8.17,14.48,18.59,22.66,24.49,1,0
1091476,206590800300205601,32.40538415939714,-91.90298211315063,15.061085,-6.932133,8.47,12.69,15.68,19.79,21.99,1,0
1091477,206590800300205602,32.40502193211907,-91.90255526604587,12.13342,-7.2833424,2.42,8.32,11.72,16.76,19.41,1,0
1091478,206590800300205603,32.404659404384425,-91.90212816479632,9.684074,-7.6789913,1.3,8.43,11.87,15.49,17.36,1,0
1091479,206590800300205604,32.40429444346848,-91.90169904118059,11.118539,-7.626104,6.87,10.64,13.4,17.02,18.74,1,0
1091480,206590800300205605,32.40392771106319,-91.9012684470291,15.373216,-7.1054187,6.16,11.83,15.94,20.49,22.47,1,0
1091481,206590800300205606,32.40356504648447,-91.90084123290868,13.102249,-8.032148,8.62,12.43,14.74,18.7,21.13,1,0
1091482,206590800300205607,32.403198959685625,-91.90041118198317,16.277695,-7.433156,2.98,11.27,16.05,21.69,23.71,1,0
1091483,206590800300205608,32.402834929900045,-91.89998284654766,16.133352,-7.577498,9.22,14.33,17.54,21.65,23.71,1,0
1091484,206590800300205609,32.402470361039214,-91.89955407344978,16.815191,-8.090537,8.99,17.25,20.01,23.22,24.9,1,0
1091485,206590800300205610,32.402109549801125,-91.8991284327761,11.447633,-7.5210476,2.16,7.99,12.32,17.17,18.96,1,0
1091486,206590800300205611,32.40174766185053,-91.89870191173341,7.749957,-6.700592,0.63,5.07,8.14,12.58,14.45,1,0
1091487,206590800300205612,32.40139012517404,-91.89827902061123,-2.9582996,-7.1777105,-1.38,-0.22,0.82,2.83,4.21,1,0
1091488,206590800300205613,32.40101642913191,-91.89784273269186,12.115724,-9.28005,8.73,11.72,14.48,19.34,21.39,1,0
1091489,206590800300205614,32.4006515927328,-91.89741382208723,12.956139,-6.5726385,4.81,10.08,13.29,17.88,19.52,1,0
1091490,206590800300205615,32.40029364506596,-91.89699065453392,2.7087386,-7.485059,-1.08,0.56,2.83,8.1,10.19,1,0
1091491,206590800300205616,32.39993025993272,-91.89656299974129,1.0824267,-7.020335,-1.38,0.37,2.42,6.45,8.1,1,0
1091492,206590800300205617,32.399566148610795,-91.89613477051844,0.5327481,-7.457994,-1.3,0.14,1.79,5.97,7.99,1,0
1091493,206590800300205618,32.399195662106266,-91.89570128000162,10.089096,-8.132783,-0.26,2.87,9.59,16.39,18.22,1,0
1091494,206590800300205619,32.398836262716486,-91.89527702714307,1.8204958,-7.066404,-1.26,0.14,1.6,5.78,8.88,1,0
1091495,206590800300205620,32.39847256384825,-91.89484924187215,0.3304978,-6.913446,-1.45,0.03,1.56,5.26,7.24,1,0
1091496,206590800300205621,32.39810865141333,-91.89442131699452,-0.9268177,-7.1625834,-1.45,-0.11,1.12,4.21,6.23,1,0
